local,visitor,period,time,player,action,side,score_home,score_away
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:46,"JOVANOVIC, MARKO",Turnover (1),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:51,"JOVANOVIC, MARKO",Def Rebound (5),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:54,"NIANG, CHEICKH",Missed Three Pointer (0/4 - 4 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,02:58,"DORIGOTTI, NICOLA",Steal (1),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,03:01,"KOJIC, ALEKSA",Turnover (1),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,03:03,"MIJAILOVIC, UROS",Steal (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,03:05,"PLACINSCHI, CESARE",Turnover (1),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,03:15,"PLACINSCHI, CESARE",Foul Drawn (5),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,03:15,"KOJIC, ALEKSA",Foul (3),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,03:15,,Off Rebound (8),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,03:15,"MACHETTI, MARIO",Missed Three Pointer (3/11 - 13 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,03:36,"JOVANOVIC, MARKO",In,U18 Partizan Mozzart Bet Belgrade,,
